concept1;concept2;size of concept1;size of concept2;confidence
Владимир Путин;собственное средство;13;51;0.9231
Владимир Путин;правительство РФ;13;43;0.8462
Владимир Путин;российский производитель;13;49;0.8462
Владимир Путин;правительство;13;48;0.9231
Владимир Путин;официальный представитель;13;55;0.9231
Владимир Путин;российское законодательство;13;45;0.8462
российский газ;компания;37;54;0.8649
российский газ;российский рубль;37;38;1.0000
российский газ;российская сторона;37;37;0.9459
российский газ;российская валюта;37;35;0.9459
российский газ;российское правительство;37;54;1.0000
российский газ;российская компания;37;50;0.9459
российский газ;российский рынок;37;37;0.9459
российский газ;российский бюджет;37;35;0.9189
российский газ;российская экономика;37;37;0.8919
российский газ;аналитическое управление;37;48;0.8108
российский газ;собственное средство;37;51;0.8919
российский газ;российская власть;37;37;0.9730
российский газ;Российская Федерация;37;42;1.0000
российский газ;иностранная компания;37;50;0.8378
российский газ;дополнительное средство;37;53;0.8649
российский газ;российский банк;37;40;0.9730
российский газ;российский производитель;37;49;1.0000
российский газ;официальный представитель;37;55;0.8919
российский газ;российское законодательство;37;45;0.8919
российский газ;российский бизнес;37;37;0.9459
общий объем;компания;27;54;0.8889
общий объем;российское правительство;27;54;0.8519
общий объем;аналитик компании;27;51;0.8148
общий объем;аналитическое управление;27;48;0.8889
общий объем;собственное средство;27;51;0.8519
общий объем;иностранная компания;27;50;0.8148
общий объем;дополнительное средство;27;53;0.8148
общий объем;официальный представитель;27;55;0.8519
общий объем;страховая компания;27;49;0.8519
защита прав;компания;13;54;1.0000
защита прав;строительство;13;39;0.8462
защита прав;российское правительство;13;54;0.9231
защита прав;российская компания;13;50;0.9231
защита прав;управляющая компания;13;44;1.0000
защита прав;аналитик компании;13;51;1.0000
защита прав;эксперт;13;39;0.8462
защита прав;директор департамента;13;34;0.8462
защита прав;генеральный директор;13;42;0.8462
защита прав;украинское правительство;13;35;0.8462
защита прав;директор Института;13;41;0.8462
защита прав;аналитическое управление;13;48;0.9231
защита прав;правительство РФ;13;43;0.8462
защита прав;иностранная компания;13;50;1.0000
защита прав;дополнительное средство;13;53;1.0000
защита прав;крупная компания;13;37;0.8462
защита прав;правительство;13;48;0.9231
защита прав;официальный представитель;13;55;1.0000
защита прав;совет директоров;13;41;0.8462
защита прав;российское законодательство;13;45;0.8462
защита прав;исполнительная власть;13;37;0.8462
защита прав;исполнительный директор;13;48;0.8462
защита прав;страховая компания;13;49;0.9231
российская валюта;компания;35;54;0.8571
российская валюта;российский рубль;35;38;1.0000
российская валюта;российская сторона;35;37;0.9714
российская валюта;российский газ;35;37;1.0000
российская валюта;российское правительство;35;54;1.0000
российская валюта;российская компания;35;50;0.9429
российская валюта;российский рынок;35;37;0.9429
российская валюта;российский бюджет;35;35;0.9143
российская валюта;российская экономика;35;37;0.8857
российская валюта;аналитическое управление;35;48;0.8000
российская валюта;собственное средство;35;51;0.9143
российская валюта;российская власть;35;37;0.9714
российская валюта;Российская Федерация;35;42;1.0000
российская валюта;иностранная компания;35;50;0.8286
российская валюта;дополнительное средство;35;53;0.8571
российская валюта;российский банк;35;40;1.0000
российская валюта;российский производитель;35;49;1.0000
российская валюта;официальный представитель;35;55;0.8857
российская валюта;российское законодательство;35;45;0.8857
российская валюта;российский бизнес;35;37;0.9429
Московская область;компания;8;54;1.0000
Московская область;российская компания;8;50;0.8750
Московская область;управляющая компания;8;44;0.8750
Московская область;аналитик компании;8;51;1.0000
Московская область;иностранная компания;8;50;0.8750
Московская область;исполнительный директор;8;48;0.8750
Московская область;страховая компания;8;49;0.8750
полная стоимость;компания;17;54;1.0000
полная стоимость;российская сторона;17;37;0.8235
полная стоимость;российское правительство;17;54;0.8824
полная стоимость;российская компания;17;50;1.0000
полная стоимость;управляющая компания;17;44;0.9412
полная стоимость;российская экономика;17;37;0.8235
полная стоимость;аналитик компании;17;51;0.9412
полная стоимость;директор Института;17;41;0.8235
полная стоимость;аналитическое управление;17;48;0.8235
полная стоимость;собственное средство;17;51;0.8824
полная стоимость;Российская Федерация;17;42;0.8235
полная стоимость;иностранная компания;17;50;1.0000
полная стоимость;кадастровая стоимость;17;16;0.9412
полная стоимость;дополнительное средство;17;53;0.9412
полная стоимость;российский производитель;17;49;0.8824
полная стоимость;крупная компания;17;37;0.8235
полная стоимость;официальный представитель;17;55;1.0000
полная стоимость;исполнительный директор;17;48;0.8235
полная стоимость;страховая компания;17;49;1.0000
денежное средство;компания;25;54;0.8000
денежное средство;российское правительство;25;54;0.9200
денежное средство;российская компания;25;50;0.8400
денежное средство;аналитик компании;25;51;0.8000
денежное средство;собственное средство;25;51;0.9600
денежное средство;Российская Федерация;25;42;0.8400
денежное средство;дополнительное средство;25;53;1.0000
денежное средство;российский производитель;25;49;0.8400
денежное средство;официальный представитель;25;55;0.9200
денежное средство;исполнительный директор;25;48;0.8400
правоохранительный орган;компания;33;54;0.8788
правоохранительный орган;российское правительство;33;54;0.8182
правоохранительный орган;аналитик компании;33;51;0.8182
правоохранительный орган;собственное средство;33;51;0.8788
правоохранительный орган;иностранная компания;33;50;0.8182
правоохранительный орган;дополнительное средство;33;53;0.8788
правоохранительный орган;правительство;33;48;0.8485
правоохранительный орган;официальный представитель;33;55;0.9091
правоохранительный орган;исполнительный директор;33;48;0.8485
Дмитрий Медведев;компания;9;54;0.8889
Дмитрий Медведев;министр;9;28;0.8889
Дмитрий Медведев;Дмитрий Козак;9;14;0.8889
Дмитрий Медведев;иностранная компания;9;50;0.8889
Дмитрий Медведев;официальный представитель;9;55;0.8889
Дмитрий Медведев;дмитрий Медведев;9;9;1.0000
российское правительство;компания;54;54;0.8704
российское правительство;российская компания;54;50;0.8704
российское правительство;аналитик компании;54;51;0.8333
российское правительство;собственное средство;54;51;0.8519
российское правительство;иностранная компания;54;50;0.8148
российское правительство;дополнительное средство;54;53;0.8333
российское правительство;российский производитель;54;49;0.8148
российское правительство;правительство;54;48;0.8519
российское правительство;официальный представитель;54;55;0.9074
российское правительство;российское законодательство;54;45;0.8148
Минэкономики;компания;23;54;0.9565
Минэкономики;российское правительство;23;54;0.8696
Минэкономики;российская компания;23;50;0.9565
Минэкономики;управляющая компания;23;44;0.8696
Минэкономики;экономическая ситуация;23;32;0.9130
Минэкономики;российская экономика;23;37;0.8696
Минэкономики;экономический рост;23;30;1.0000
Минэкономики;аналитик компании;23;51;0.8696
Минэкономики;рост экономики;23;22;0.8696
Минэкономики;экономическая политика;23;31;0.9565
Минэкономики;аналитическое управление;23;48;0.9130
Минэкономики;иностранная компания;23;50;0.8696
Минэкономики;дополнительное средство;23;53;0.9565
Минэкономики;Следственный комитет;23;42;0.8261
Минэкономики;российский производитель;23;49;0.8696
Минэкономики;правительство;23;48;0.8261
Минэкономики;официальный представитель;23;55;0.8696
Минэкономики;экономическое развитие;23;36;1.0000
Минэкономики;социально-экономическое развитие;23;36;0.9565
Минэкономики;экономическая санкция;23;27;0.8696
Минэкономики;российское законодательство;23;45;0.8261
Минэкономики;страховая компания;23;49;0.9565
национальная валюта;компания;24;54;0.8333
национальная валюта;российская компания;24;50;0.8750
национальная валюта;Национальное рейтинговое агентство;24;31;0.8333
национальная валюта;генеральный директор;24;42;0.8333
национальная валюта;аналитическое управление;24;48;0.8333
национальная валюта;собственное средство;24;51;0.8333
национальная валюта;национальная экономика;24;33;0.9583
национальная валюта;иностранная компания;24;50;0.8750
национальная валюта;дополнительное средство;24;53;0.8333
национальная валюта;национальная платежная система;24;25;0.8750
национальная валюта;совет директоров;24;41;0.8333
национальная валюта;исполнительный директор;24;48;0.8750
российская компания;компания;50;54;0.9400
российская компания;российское правительство;50;54;0.9400
российская компания;управляющая компания;50;44;0.8400
российская компания;аналитик компании;50;51;0.8800
российская компания;аналитическое управление;50;48;0.8200
российская компания;собственное средство;50;51;0.8200
российская компания;иностранная компания;50;50;0.8800
российская компания;дополнительное средство;50;53;0.8600
российская компания;российский производитель;50;49;0.8200
российская компания;правительство;50;48;0.8000
российская компания;официальный представитель;50;55;0.9000
российская компания;российское законодательство;50;45;0.8000
российская компания;страховая компания;50;49;0.8800
темп роста;компания;6;54;0.8333
темп роста;российское правительство;6;54;0.8333
темп роста;российская компания;6;50;0.8333
темп роста;окончательное решение;6;34;0.8333
темп роста;экономическая политика;6;31;0.8333
темп роста;аналитическое управление;6;48;0.8333
темп роста;собственное средство;6;51;1.0000
темп роста;иностранная компания;6;50;0.8333
темп роста;дополнительное средство;6;53;0.8333
темп роста;проект постановления;6;44;1.0000
темп роста;российский производитель;6;49;1.0000
темп роста;правительство;6;48;0.8333
темп роста;официальный представитель;6;55;0.8333
темп роста;исполнительный директор;6;48;0.8333
темп роста;течение года;6;27;0.8333
темп роста;страховая компания;6;49;0.8333
развитая страна;компания;17;54;0.8824
развитая страна;российское правительство;17;54;0.9412
развитая страна;российская компания;17;50;0.8824
развитая страна;аналитическое управление;17;48;0.8235
развитая страна;иностранная компания;17;50;0.9412
развитая страна;дополнительное средство;17;53;0.8824
развитая страна;Следственный комитет;17;42;0.8235
развитая страна;глава Минэкономразвития;17;25;0.8824
развитая страна;правительство;17;48;0.8235
развитая страна;официальный представитель;17;55;0.9412
развитая страна;экономическое развитие;17;36;0.9412
развитая страна;социально-экономическое развитие;17;36;0.8235
развитая страна;страховая компания;17;49;0.8235
реальный сектор;компания;18;54;0.9444
реальный сектор;российское правительство;18;54;0.8333
реальный сектор;российская компания;18;50;0.8889
реальный сектор;аналитик компании;18;51;0.9444
реальный сектор;директор департамента;18;34;0.8333
реальный сектор;генеральный директор;18;42;1.0000
реальный сектор;директор Института;18;41;0.8889
реальный сектор;российский производитель;18;49;0.8889
реальный сектор;официальный представитель;18;55;0.9444
реальный сектор;совет директоров;18;41;0.9444
реальный сектор;исполнительный директор;18;48;0.9444
реальный сектор;страховая компания;18;49;0.8333
пояснительная записка;компания;28;54;0.8929
пояснительная записка;российское правительство;28;54;0.8929
пояснительная записка;российская компания;28;50;0.8571
пояснительная записка;аналитик компании;28;51;0.8571
пояснительная записка;аналитическое управление;28;48;0.8214
пояснительная записка;дополнительное средство;28;53;0.8929
пояснительная записка;российский производитель;28;49;0.8214
пояснительная записка;официальный представитель;28;55;0.8571
пояснительная записка;исполнительный директор;28;48;0.8571
пояснительная записка;страховая компания;28;49;0.8214
краткосрочная перспектива;компания;7;54;0.8571
краткосрочная перспектива;российское правительство;7;54;1.0000
краткосрочная перспектива;российская компания;7;50;1.0000
краткосрочная перспектива;иностранный инвестор;7;31;0.8571
краткосрочная перспектива;особая экономическая зона;7;21;0.8571
краткосрочная перспектива;долгосрочная перспектива;7;8;1.0000
краткосрочная перспектива;управляющая компания;7;44;0.8571
краткосрочная перспектива;экономическая ситуация;7;32;0.8571
краткосрочная перспектива;инвестиционный климат;7;23;0.8571
краткосрочная перспектива;российская экономика;7;37;0.8571
краткосрочная перспектива;экономический рост;7;30;0.8571
краткосрочная перспектива;среднесрочная перспектива;7;7;1.0000
краткосрочная перспектива;аналитик компании;7;51;0.8571
краткосрочная перспектива;рост экономики;7;22;0.8571
краткосрочная перспектива;генеральный директор;7;42;0.8571
краткосрочная перспектива;экономическая политика;7;31;0.8571
краткосрочная перспектива;директор Института;7;41;1.0000
краткосрочная перспектива;аналитическое управление;7;48;1.0000
краткосрочная перспектива;собственное средство;7;51;1.0000
краткосрочная перспектива;национальная экономика;7;33;0.8571
краткосрочная перспектива;дополнительное средство;7;53;0.8571
краткосрочная перспектива;Следственный комитет;7;42;0.8571
краткосрочная перспектива;российский производитель;7;49;1.0000
краткосрочная перспектива;федеральный закон;7;36;0.8571
краткосрочная перспектива;официальный представитель;7;55;0.8571
краткосрочная перспектива;экономическое развитие;7;36;1.0000
краткосрочная перспектива;совет директоров;7;41;0.8571
краткосрочная перспектива;социально-экономическое развитие;7;36;1.0000
краткосрочная перспектива;экономическая санкция;7;27;0.8571
краткосрочная перспектива;российское законодательство;7;45;0.8571
краткосрочная перспектива;исполнительный директор;7;48;0.8571
краткосрочная перспектива;российский бизнес;7;37;0.8571
краткосрочная перспектива;страховая компания;7;49;0.8571
второе место;российское правительство;8;54;0.8750
второе место;российская компания;8;50;0.8750
второе место;Национальное рейтинговое агентство;8;31;0.8750
второе место;информация Известий"";8;38;0.8750
второе место;правительство РФ;8;43;0.8750
второе место;Следственный комитет;8;42;0.8750
второе место;российский производитель;8;49;0.8750
второе место;правительство;8;48;0.8750
результат;компания;20;54;0.9000
результат;российское правительство;20;54;0.8500
результат;российская компания;20;50;0.8500
результат;экономическая политика;20;31;0.8000
результат;аналитическое управление;20;48;0.8500
результат;собственное средство;20;51;0.8000
результат;иностранная компания;20;50;0.8500
результат;дополнительное средство;20;53;0.9500
результат;Следственный комитет;20;42;0.8000
результат;российский производитель;20;49;0.8500
результат;официальный представитель;20;55;0.8500
результат;социально-экономическое развитие;20;36;0.8000
результат;страховая компания;20;49;0.8000
частный сектор;компания;12;54;0.9167
частный сектор;правоохранительный орган;12;33;0.8333
частный сектор;российское правительство;12;54;0.9167
частный сектор;российская компания;12;50;0.8333
частный сектор;аналитик компании;12;51;0.9167
частный сектор;директор департамента;12;34;1.0000
частный сектор;генеральный директор;12;42;1.0000
частный сектор;директор Института;12;41;0.9167
частный сектор;Центральный банк;12;23;0.8333
частный сектор;собственное средство;12;51;0.8333
частный сектор;правительство РФ;12;43;0.9167
частный сектор;иностранная компания;12;50;0.9167
частный сектор;дополнительное средство;12;53;0.8333
частный сектор;Следственный комитет;12;42;0.8333
частный сектор;кредитная организация;12;27;0.8333
частный сектор;российский банк;12;40;0.8333
частный сектор;правительство;12;48;0.9167
частный сектор;официальный представитель;12;55;1.0000
частный сектор;совет директоров;12;41;1.0000
частный сектор;исполнительный директор;12;48;1.0000
американская компания;компания;27;54;0.9630
американская компания;российское правительство;27;54;0.8889
американская компания;российская компания;27;50;0.9259
американская компания;управляющая компания;27;44;0.8519
американская компания;аналитик компании;27;51;0.9630
американская компания;аналитическое управление;27;48;0.8148
американская компания;иностранная компания;27;50;0.9630
американская компания;дополнительное средство;27;53;0.8889
американская компания;крупная компания;27;37;0.8889
американская компания;правительство;27;48;0.8148
американская компания;официальный представитель;27;55;0.9259
американская компания;страховая компания;27;49;0.9630
иностранный инвестор;компания;31;54;0.9032
иностранный инвестор;российское правительство;31;54;0.8710
иностранный инвестор;российская компания;31;50;0.8387
иностранный инвестор;аналитик компании;31;51;0.8387
иностранный инвестор;аналитическое управление;31;48;0.8710
иностранный инвестор;собственное средство;31;51;0.8387
иностранный инвестор;иностранная компания;31;50;0.8065
иностранный инвестор;дополнительное средство;31;53;0.8387
иностранный инвестор;официальный представитель;31;55;0.8387
иностранный инвестор;исполнительный директор;31;48;0.8387
иностранный инвестор;страховая компания;31;49;0.8387
первый зампред;аналитическое управление;14;48;0.8571
первый зампред;собственное средство;14;51;0.8571
первый зампред;дополнительное средство;14;53;0.9286
первый зампред;проект постановления;14;44;0.8571
первый зампред;российский производитель;14;49;0.8571
первый зампред;официальный представитель;14;55;0.8571
страховой рынок;компания;9;54;1.0000
страховой рынок;российское правительство;9;54;1.0000
страховой рынок;российская компания;9;50;0.8889
страховой рынок;уголовная ответственность;9;31;0.8889
страховой рынок;эксперт;9;39;1.0000
страховой рынок;собственное средство;9;51;1.0000
страховой рынок;Российская Федерация;9;42;0.8889
страховой рынок;иностранная компания;9;50;1.0000
страховой рынок;дополнительное средство;9;53;1.0000
страховой рынок;российский банк;9;40;0.8889
страховой рынок;правительство;9;48;0.8889
страховой рынок;официальный представитель;9;55;1.0000
страховой рынок;российское законодательство;9;45;0.8889
страховой рынок;исполнительный директор;9;48;0.8889
страховой рынок;страховая компания;9;49;1.0000
особая экономическая зона;компания;21;54;0.9048
особая экономическая зона;российское правительство;21;54;0.8571
особая экономическая зона;Минэкономики;21;23;0.8571
особая экономическая зона;российская компания;21;50;0.9524
особая экономическая зона;мировая экономика;21;20;0.8095
особая экономическая зона;управляющая компания;21;44;0.8571
особая экономическая зона;экономическая ситуация;21;32;0.9524
особая экономическая зона;российская экономика;21;37;0.8095
особая экономическая зона;экономический рост;21;30;1.0000
особая экономическая зона;аналитик компании;21;51;0.8571
особая экономическая зона;рост экономики;21;22;0.9048
особая экономическая зона;генеральный директор;21;42;0.8095
особая экономическая зона;экономическая политика;21;31;0.9524
особая экономическая зона;директор Института;21;41;0.8571
особая экономическая зона;аналитическое управление;21;48;0.9048
особая экономическая зона;национальная экономика;21;33;0.8571
особая экономическая зона;иностранная компания;21;50;0.9048
особая экономическая зона;дополнительное средство;21;53;0.9524
особая экономическая зона;Следственный комитет;21;42;0.8095
особая экономическая зона;российский производитель;21;49;0.8095
особая экономическая зона;официальный представитель;21;55;0.8095
особая экономическая зона;экономическое развитие;21;36;1.0000
особая экономическая зона;совет директоров;21;41;0.8095
особая экономическая зона;социально-экономическое развитие;21;36;1.0000
особая экономическая зона;экономическая санкция;21;27;1.0000
особая экономическая зона;исполнительный директор;21;48;0.8571
особая экономическая зона;страховая компания;21;49;0.9048
независимый эксперт;компания;17;54;0.9412
независимый эксперт;российский рубль;17;38;0.8235
независимый эксперт;российский газ;17;37;0.8235
независимый эксперт;российское правительство;17;54;0.9412
независимый эксперт;российская компания;17;50;0.8824
независимый эксперт;управляющая компания;17;44;0.8235
независимый эксперт;российская экономика;17;37;0.8235
независимый эксперт;аналитик компании;17;51;0.8824
независимый эксперт;эксперт;17;39;1.0000
независимый эксперт;аналитическое управление;17;48;0.8824
независимый эксперт;собственное средство;17;51;0.8235
независимый эксперт;российская власть;17;37;0.8235
независимый эксперт;Российская Федерация;17;42;0.8235
независимый эксперт;иностранная компания;17;50;0.8824
независимый эксперт;дополнительное средство;17;53;1.0000
независимый эксперт;российский банк;17;40;0.8235
независимый эксперт;российский производитель;17;49;0.8824
независимый эксперт;официальный представитель;17;55;0.9412
независимый эксперт;исполнительный директор;17;48;0.8824
независимый эксперт;российский бизнес;17;37;0.8235
независимый эксперт;страховая компания;17;49;0.8824
кредитный рейтинг;российское правительство;7;54;0.8571
кредитный рейтинг;начало года;7;24;1.0000
кредитный рейтинг;кредит;7;18;0.8571
кредитный рейтинг;Национальное рейтинговое агентство;7;31;0.8571
кредитный рейтинг;аналитическое управление;7;48;0.8571
кредитный рейтинг;собственное средство;7;51;1.0000
кредитный рейтинг;дополнительное средство;7;53;0.8571
кредитный рейтинг;проект постановления;7;44;0.8571
кредитный рейтинг;российский производитель;7;49;0.8571
кредитный рейтинг;исполнительный директор;7;48;0.8571
сельское хозяйство;Национальное рейтинговое агентство;9;31;0.8889
сельское хозяйство;собственное средство;9;51;0.8889
сельское хозяйство;дополнительное средство;9;53;0.8889
сельское хозяйство;российский производитель;9;49;1.0000
сельское хозяйство;федеральный закон;9;36;0.8889
стратегический анализ;компания;11;54;0.9091
стратегический анализ;российское правительство;11;54;1.0000
стратегический анализ;российская компания;11;50;0.8182
стратегический анализ;управляющая компания;11;44;0.8182
стратегический анализ;аналитик компании;11;51;1.0000
стратегический анализ;аналитическое управление;11;48;0.8182
стратегический анализ;собственное средство;11;51;0.8182
стратегический анализ;правительство РФ;11;43;0.8182
стратегический анализ;иностранная компания;11;50;0.9091
стратегический анализ;дополнительное средство;11;53;0.8182
стратегический анализ;проект постановления;11;44;0.8182
стратегический анализ;глава Минэкономразвития;11;25;0.8182
стратегический анализ;правительство;11;48;1.0000
стратегический анализ;официальный представитель;11;55;1.0000
стратегический анализ;экономическое развитие;11;36;0.9091
стратегический анализ;российское законодательство;11;45;0.9091
стратегический анализ;страховая компания;11;49;0.8182
мировая экономика;компания;20;54;0.9500
мировая экономика;российское правительство;20;54;0.8500
мировая экономика;Минэкономики;20;23;0.9000
мировая экономика;российская компания;20;50;0.9500
мировая экономика;особая экономическая зона;20;21;0.8500
мировая экономика;управляющая компания;20;44;0.8500
мировая экономика;экономическая ситуация;20;32;0.9500
мировая экономика;российская экономика;20;37;0.8500
мировая экономика;экономический рост;20;30;1.0000
мировая экономика;аналитик компании;20;51;0.8500
мировая экономика;рост экономики;20;22;0.9500
мировая экономика;генеральный директор;20;42;0.8000
мировая экономика;экономическая политика;20;31;0.9500
мировая экономика;директор Института;20;41;0.8000
мировая экономика;аналитическое управление;20;48;0.9000
мировая экономика;собственное средство;20;51;0.8000
мировая экономика;национальная экономика;20;33;0.8500
мировая экономика;иностранная компания;20;50;0.9500
мировая экономика;дополнительное средство;20;53;0.9500
мировая экономика;Следственный комитет;20;42;0.8000
мировая экономика;российский производитель;20;49;0.8500
мировая экономика;официальный представитель;20;55;0.8000
мировая экономика;экономическое развитие;20;36;1.0000
мировая экономика;совет директоров;20;41;0.8000
мировая экономика;социально-экономическое развитие;20;36;0.9500
мировая экономика;экономическая санкция;20;27;0.9500
мировая экономика;исполнительный директор;20;48;0.8500
мировая экономика;страховая компания;20;49;0.9500
окончательное решение;компания;34;54;0.9118
окончательное решение;российское правительство;34;54;0.8529
окончательное решение;аналитик компании;34;51;0.8235
окончательное решение;собственное средство;34;51;0.8824
окончательное решение;официальный представитель;34;55;0.8824
окончательное решение;страховая компания;34;49;0.8235
региональный бюджет;компания;24;54;0.8750
региональный бюджет;российское правительство;24;54;0.8333
региональный бюджет;российская компания;24;50;0.8333
региональный бюджет;аналитическое управление;24;48;0.8333
региональный бюджет;собственное средство;24;51;0.8333
региональный бюджет;федеральный бюджет;24;30;0.8333
региональный бюджет;иностранная компания;24;50;0.8333
региональный бюджет;дополнительное средство;24;53;0.9583
региональный бюджет;проект постановления;24;44;0.8333
региональный бюджет;официальный представитель;24;55;0.8750
региональный бюджет;страховая компания;24;49;0.8333
долгосрочная перспектива;компания;8;54;0.8750
долгосрочная перспектива;российское правительство;8;54;1.0000
долгосрочная перспектива;российская компания;8;50;1.0000
долгосрочная перспектива;краткосрочная перспектива;8;7;0.8750
долгосрочная перспектива;иностранный инвестор;8;31;0.8750
долгосрочная перспектива;особая экономическая зона;8;21;0.8750
долгосрочная перспектива;управляющая компания;8;44;0.8750
долгосрочная перспектива;экономическая ситуация;8;32;0.8750
долгосрочная перспектива;инвестиционный климат;8;23;0.8750
долгосрочная перспектива;экономический рост;8;30;0.8750
долгосрочная перспектива;среднесрочная перспектива;8;7;0.8750
долгосрочная перспектива;аналитик компании;8;51;0.8750
долгосрочная перспектива;генеральный директор;8;42;0.8750
долгосрочная перспектива;экономическая политика;8;31;0.8750
долгосрочная перспектива;директор Института;8;41;1.0000
долгосрочная перспектива;аналитическое управление;8;48;1.0000
долгосрочная перспектива;собственное средство;8;51;1.0000
долгосрочная перспектива;национальная экономика;8;33;0.8750
долгосрочная перспектива;дополнительное средство;8;53;0.8750
долгосрочная перспектива;Следственный комитет;8;42;0.8750
долгосрочная перспектива;российский производитель;8;49;0.8750
долгосрочная перспектива;федеральный закон;8;36;0.8750
долгосрочная перспектива;официальный представитель;8;55;0.8750
долгосрочная перспектива;экономическое развитие;8;36;1.0000
долгосрочная перспектива;совет директоров;8;41;0.8750
долгосрочная перспектива;социально-экономическое развитие;8;36;1.0000
долгосрочная перспектива;экономическая санкция;8;27;0.8750
долгосрочная перспектива;российское законодательство;8;45;0.8750
долгосрочная перспектива;исполнительный директор;8;48;0.8750
долгосрочная перспектива;страховая компания;8;49;0.8750
Максим Осадчий;компания;12;54;1.0000
