concept1;concept2;size of concept1;size of concept2;confidence
внутренний рынок;компания;7;37;0.8571
внутренний рынок;российский рубль;7;32;1.0000
внутренний рынок;российская сторона;7;33;1.0000
внутренний рынок;российский газ;7;34;1.0000
внутренний рынок;российская валюта;7;33;0.8571
внутренний рынок;российское правительство;7;42;1.0000
внутренний рынок;российская компания;7;37;0.8571
внутренний рынок;окончательное решение;7;22;0.8571
внутренний рынок;уголовная ответственность;7;33;0.8571
внутренний рынок;управляющая компания;7;31;0.8571
внутренний рынок;экономическая ситуация;7;36;0.8571
внутренний рынок;российский рынок;7;34;1.0000
внутренний рынок;российский бюджет;7;36;1.0000
внутренний рынок;директор департамента;7;26;0.8571
внутренний рынок;генеральный директор;7;32;1.0000
внутренний рынок;директор Института;7;29;0.8571
внутренний рынок;аналитическое управление;7;40;1.0000
внутренний рынок;собственное средство;7;36;1.0000
внутренний рынок;российская власть;7;33;1.0000
внутренний рынок;Российская Федерация;7;33;1.0000
внутренний рынок;дополнительное средство;7;36;0.8571
внутренний рынок;российский банк;7;35;1.0000
внутренний рынок;российский производитель;7;41;1.0000
внутренний рынок;правительство;7;37;0.8571
внутренний рынок;официальный представитель;7;44;1.0000
внутренний рынок;совет директоров;7;32;1.0000
внутренний рынок;российское законодательство;7;39;0.8571
внутренний рынок;исполнительный директор;7;38;1.0000
внутренний рынок;российский бизнес;7;33;1.0000
запрос Известий"";российский рубль;14;32;0.8571
запрос Известий"";российский газ;14;34;0.8571
запрос Известий"";российское правительство;14;42;0.8571
запрос Известий"";российский рынок;14;34;0.8571
запрос Известий"";российский бюджет;14;36;0.8571
запрос Известий"";правительство РФ;14;33;0.8571
запрос Известий"";российский банк;14;35;0.9286
запрос Известий"";российский производитель;14;41;1.0000
запрос Известий"";правительство;14;37;0.8571
запрос Известий"";официальный представитель;14;44;0.9286
запрос Известий"";российское законодательство;14;39;0.8571
денежный перевод;компания;10;37;0.9000
денежный перевод;российский рубль;10;32;0.8000
денежный перевод;российский газ;10;34;0.8000
денежный перевод;российская валюта;10;33;0.8000
денежный перевод;российское правительство;10;42;1.0000
денежный перевод;российская компания;10;37;1.0000
денежный перевод;уголовная ответственность;10;33;0.8000
денежный перевод;управляющая компания;10;31;0.9000
денежный перевод;экономическая ситуация;10;36;0.8000
денежный перевод;российский рынок;10;34;0.8000
денежный перевод;российский бюджет;10;36;0.9000
денежный перевод;президент России;10;29;0.8000
денежный перевод;генеральный директор;10;32;0.8000
денежный перевод;директор Института;10;29;0.8000
денежный перевод;аналитическое управление;10;40;0.9000
денежный перевод;собственное средство;10;36;0.9000
денежный перевод;российская власть;10;33;0.8000
денежный перевод;Российская Федерация;10;33;0.9000
денежный перевод;иностранная компания;10;33;0.8000
денежный перевод;дополнительное средство;10;36;0.8000
денежный перевод;Следственный комитет;10;29;0.8000
денежный перевод;российский банк;10;35;0.8000
денежный перевод;российский производитель;10;41;0.8000
денежный перевод;крупная компания;10;29;0.8000
денежный перевод;правительство;10;37;0.9000
денежный перевод;официальный представитель;10;44;1.0000
денежный перевод;совет директоров;10;32;0.8000
денежный перевод;российское законодательство;10;39;0.9000
денежный перевод;Общественная палата;10;28;0.8000
денежный перевод;исполнительный директор;10;38;0.9000
денежный перевод;российский бизнес;10;33;0.8000
денежный перевод;течение года;10;25;0.8000
денежный перевод;бюджетное средство;10;17;0.8000
денежный перевод;страховая компания;10;28;0.9000
банковская система;строительство;13;29;0.8462
банковская система;российская сторона;13;33;0.8462
банковская система;российский газ;13;34;0.8462
банковская система;российская валюта;13;33;0.9231
банковская система;российское правительство;13;42;1.0000
банковская система;российская компания;13;37;0.9231
банковская система;уголовная ответственность;13;33;0.8462
банковская система;управляющая компания;13;31;0.8462
банковская система;российский рынок;13;34;0.8462
банковская система;российский бюджет;13;36;0.8462
банковская система;Национальное рейтинговое агентство;13;24;0.8462
банковская система;президент России;13;29;0.9231
банковская система;аналитическое управление;13;40;0.9231
банковская система;российская власть;13;33;0.8462
банковская система;правительство РФ;13;33;0.8462
банковская система;Российская Федерация;13;33;0.8462
банковская система;дополнительное средство;13;36;0.9231
банковская система;российский банк;13;35;0.8462
банковская система;российский производитель;13;41;0.8462
банковская система;правительство;13;37;0.9231
банковская система;официальный представитель;13;44;1.0000
банковская система;российское законодательство;13;39;1.0000
банковская система;исполнительный директор;13;38;0.9231
банковская система;российский бизнес;13;33;0.8462
российская сторона;компания;33;37;0.8485
российская сторона;российский рубль;33;32;0.9394
российская сторона;российский газ;33;34;1.0000
российская сторона;российская валюта;33;33;0.9697
российская сторона;российское правительство;33;42;1.0000
российская сторона;российская компания;33;37;0.9091
российская сторона;экономическая ситуация;33;36;0.8485
российская сторона;российский рынок;33;34;1.0000
российская сторона;российский бюджет;33;36;0.9697
российская сторона;российская экономика;33;30;0.8788
российская сторона;аналитическое управление;33;40;0.8788
российская сторона;собственное средство;33;36;0.8182
российская сторона;российская власть;33;33;0.9697
российская сторона;Российская Федерация;33;33;0.9394
российская сторона;иностранная компания;33;33;0.8182
российская сторона;российский банк;33;35;1.0000
российская сторона;российский производитель;33;41;0.9697
российская сторона;правительство;33;37;0.8182
российская сторона;официальный представитель;33;44;1.0000
российская сторона;российское законодательство;33;39;0.9394
российская сторона;исполнительный директор;33;38;0.8788
российская сторона;российский бизнес;33;33;0.9394
бизнес;компания;18;37;0.8333
бизнес;российское правительство;18;42;1.0000
бизнес;российская компания;18;37;0.8889
бизнес;экономическая ситуация;18;36;0.8889
бизнес;российский бюджет;18;36;0.8333
бизнес;аналитическое управление;18;40;0.8889
бизнес;собственное средство;18;36;0.8889
бизнес;российский производитель;18;41;0.9444
бизнес;правительство;18;37;0.8333
бизнес;официальный представитель;18;44;1.0000
бизнес;российское законодательство;18;39;0.9444
бизнес;российский бизнес;18;33;0.8333
международная платежная система;компания;9;37;1.0000
международная платежная система;российский рубль;9;32;0.8889
международная платежная система;российская сторона;9;33;1.0000
международная платежная система;российский газ;9;34;1.0000
международная платежная система;российская валюта;9;33;1.0000
международная платежная система;российское правительство;9;42;1.0000
международная платежная система;российская компания;9;37;1.0000
международная платежная система;управляющая компания;9;31;0.8889
международная платежная система;экономическая ситуация;9;36;0.8889
международная платежная система;российский рынок;9;34;1.0000
международная платежная система;российский бюджет;9;36;0.8889
международная платежная система;российская экономика;9;30;0.8889
международная платежная система;аналитик компании;9;31;1.0000
международная платежная система;директор Института;9;29;0.8889
международная платежная система;аналитическое управление;9;40;1.0000
международная платежная система;собственное средство;9;36;0.8889
международная платежная система;российская власть;9;33;0.8889
международная платежная система;Российская Федерация;9;33;1.0000
международная платежная система;иностранная компания;9;33;0.8889
международная платежная система;российский банк;9;35;1.0000
международная платежная система;российский производитель;9;41;1.0000
международная платежная система;правительство;9;37;0.8889
международная платежная система;официальный представитель;9;44;1.0000
международная платежная система;российское законодательство;9;39;0.8889
международная платежная система;российский бизнес;9;33;1.0000
международная платежная система;Международный валютный фонд;9;8;0.8889
консалтинговая компания;компания;18;37;1.0000
консалтинговая компания;российское правительство;18;42;0.8889
консалтинговая компания;российская компания;18;37;0.9444
консалтинговая компания;региональный бюджет;18;28;0.8333
консалтинговая компания;управляющая компания;18;31;0.9444
консалтинговая компания;российский бюджет;18;36;0.8333
консалтинговая компания;аналитик компании;18;31;0.8333
консалтинговая компания;директор департамента;18;26;0.8333
консалтинговая компания;генеральный директор;18;32;0.8889
консалтинговая компания;директор Института;18;29;0.8333
консалтинговая компания;аналитическое управление;18;40;0.9444
консалтинговая компания;иностранная компания;18;33;0.8333
консалтинговая компания;российский производитель;18;41;0.8889
консалтинговая компания;крупная компания;18;29;0.8889
консалтинговая компания;официальный представитель;18;44;1.0000
консалтинговая компания;совет директоров;18;32;0.8889
консалтинговая компания;российское законодательство;18;39;0.8333
консалтинговая компания;исполнительный директор;18;38;0.9444
консалтинговая компания;страховая компания;18;28;0.8333
рейтинговое агентство;компания;13;37;0.9231
рейтинговое агентство;российская сторона;13;33;0.8462
рейтинговое агентство;консалтинговая компания;13;18;0.8462
рейтинговое агентство;российский газ;13;34;0.8462
рейтинговое агентство;российская валюта;13;33;0.8462
рейтинговое агентство;российское правительство;13;42;0.9231
рейтинговое агентство;российская компания;13;37;1.0000
рейтинговое агентство;уголовная ответственность;13;33;0.8462
рейтинговое агентство;управляющая компания;13;31;0.8462
рейтинговое агентство;экономическая ситуация;13;36;0.9231
рейтинговое агентство;российский рынок;13;34;0.8462
рейтинговое агентство;российский бюджет;13;36;0.8462
рейтинговое агентство;российская экономика;13;30;0.8462
рейтинговое агентство;аналитик компании;13;31;0.8462
рейтинговое агентство;Национальное рейтинговое агентство;13;24;1.0000
рейтинговое агентство;президент России;13;29;0.8462
рейтинговое агентство;генеральный директор;13;32;0.8462
рейтинговое агентство;экономическая политика;13;30;0.8462
рейтинговое агентство;директор Института;13;29;0.8462
рейтинговое агентство;аналитическое управление;13;40;1.0000
рейтинговое агентство;российская власть;13;33;0.8462
рейтинговое агентство;Российская Федерация;13;33;0.8462
рейтинговое агентство;иностранная компания;13;33;0.9231
рейтинговое агентство;проект постановления;13;32;0.8462
рейтинговое агентство;российский банк;13;35;0.8462
рейтинговое агентство;российский производитель;13;41;0.9231
рейтинговое агентство;крупная компания;13;29;0.8462
рейтинговое агентство;официальный представитель;13;44;1.0000
рейтинговое агентство;совет директоров;13;32;0.8462
рейтинговое агентство;социально-экономическое развитие;13;30;0.8462
рейтинговое агентство;российское законодательство;13;39;0.9231
рейтинговое агентство;исполнительный директор;13;38;1.0000
рейтинговое агентство;российский бизнес;13;33;0.8462
рейтинговое агентство;финансовая система;13;22;0.8462
рейтинговое агентство;страховая компания;13;28;0.9231
Владимир Путин;российский рубль;12;32;0.9167
Владимир Путин;российская сторона;12;33;0.9167
Владимир Путин;российский газ;12;34;0.9167
Владимир Путин;российская валюта;12;33;0.8333
Владимир Путин;российское правительство;12;42;1.0000
Владимир Путин;экономическая ситуация;12;36;0.8333
Владимир Путин;российский рынок;12;34;0.9167
Владимир Путин;российский бюджет;12;36;0.9167
Владимир Путин;директор департамента;12;26;0.9167
Владимир Путин;генеральный директор;12;32;1.0000
Владимир Путин;директор Института;12;29;0.8333
Владимир Путин;аналитическое управление;12;40;0.8333
Владимир Путин;собственное средство;12;36;0.8333
Владимир Путин;российская власть;12;33;0.9167
Владимир Путин;Российская Федерация;12;33;0.8333
Владимир Путин;иностранная компания;12;33;0.8333
Владимир Путин;дополнительное средство;12;36;0.8333
Владимир Путин;российский банк;12;35;0.9167
Владимир Путин;российский производитель;12;41;1.0000
Владимир Путин;официальный представитель;12;44;1.0000
Владимир Путин;совет директоров;12;32;1.0000
Владимир Путин;российское законодательство;12;39;1.0000
Владимир Путин;исполнительный директор;12;38;1.0000
российский газ;компания;34;37;0.8529
российский газ;российский рубль;34;32;0.9412
российский газ;российская сторона;34;33;0.9706
российский газ;российская валюта;34;33;0.9412
российский газ;российское правительство;34;42;1.0000
российский газ;российская компания;34;37;0.9118
российский газ;экономическая ситуация;34;36;0.8529
российский газ;российский рынок;34;34;1.0000
российский газ;российский бюджет;34;36;0.9706
российский газ;российская экономика;34;30;0.8529
российский газ;аналитическое управление;34;40;0.8824
российский газ;собственное средство;34;36;0.8235
российский газ;российская власть;34;33;0.9706
российский газ;Российская Федерация;34;33;0.9412
российский газ;российский банк;34;35;1.0000
российский газ;российский производитель;34;41;0.9706
российский газ;правительство;34;37;0.8235
российский газ;официальный представитель;34;44;1.0000
российский газ;российское законодательство;34;39;0.9412
российский газ;исполнительный директор;34;38;0.8824
российский газ;российский бизнес;34;33;0.9412
общий объем;компания;16;37;0.8750
общий объем;российский рубль;16;32;0.8750
общий объем;строительство;16;29;0.8125
общий объем;российская сторона;16;33;0.8125
общий объем;российский газ;16;34;0.8750
общий объем;российская валюта;16;33;0.8125
общий объем;российское правительство;16;42;1.0000
общий объем;российская компания;16;37;0.8750
общий объем;экономическая ситуация;16;36;0.8125
общий объем;российский рынок;16;34;0.8750
общий объем;российский бюджет;16;36;0.8750
общий объем;украинское правительство;16;28;0.8125
общий объем;аналитическое управление;16;40;0.8750
общий объем;собственное средство;16;36;0.8125
общий объем;российская власть;16;33;0.8750
общий объем;правительство РФ;16;33;0.8750
общий объем;Российская Федерация;16;33;0.8125
общий объем;дополнительное средство;16;36;0.9375
общий объем;проект постановления;16;32;0.8125
общий объем;российский банк;16;35;0.8750
общий объем;российский производитель;16;41;0.9375
общий объем;правительство;16;37;0.8750
общий объем;официальный представитель;16;44;1.0000
общий объем;российское законодательство;16;39;0.9375
общий объем;исполнительный директор;16;38;0.8750
общий объем;российский бизнес;16;33;0.8750
защита прав;компания;7;37;0.8571
защита прав;российский рубль;7;32;1.0000
защита прав;российская сторона;7;33;0.8571
защита прав;российский газ;7;34;1.0000
защита прав;денежное средство;7;17;0.8571
защита прав;российское правительство;7;42;1.0000
защита прав;российская компания;7;37;0.8571
защита прав;уголовная ответственность;7;33;0.8571
защита прав;управляющая компания;7;31;1.0000
защита прав;экономическая ситуация;7;36;0.8571
защита прав;российский рынок;7;34;1.0000
защита прав;российский бюджет;7;36;1.0000
защита прав;аналитик компании;7;31;0.8571
защита прав;украинское правительство;7;28;0.8571
защита прав;аналитическое управление;7;40;1.0000
защита прав;собственное средство;7;36;1.0000
защита прав;российская власть;7;33;1.0000
защита прав;правительство РФ;7;33;1.0000
защита прав;Российская Федерация;7;33;1.0000
защита прав;дополнительное средство;7;36;1.0000
защита прав;Следственный комитет;7;29;0.8571
защита прав;проект постановления;7;32;1.0000
защита прав;российский банк;7;35;1.0000
защита прав;российский производитель;7;41;1.0000
защита прав;крупная компания;7;29;0.8571
защита прав;правительство;7;37;1.0000
защита прав;официальный представитель;7;44;1.0000
защита прав;социально-экономическое развитие;7;30;0.8571
защита прав;участник рынка;7;15;0.8571
защита прав;российское законодательство;7;39;1.0000
защита прав;исполнительная власть;7;23;0.8571
защита прав;Общественная палата;7;28;0.8571
защита прав;российский бизнес;7;33;1.0000
российская валюта;компания;33;37;0.8788
российская валюта;российский рубль;33;32;0.9091
российская валюта;российская сторона;33;33;0.9697
российская валюта;российский газ;33;34;0.9697
российская валюта;российское правительство;33;42;1.0000
российская валюта;российская компания;33;37;0.9394
российская валюта;экономическая ситуация;33;36;0.8485
российская валюта;российский рынок;33;34;0.9697
российская валюта;российский бюджет;33;36;0.9394
российская валюта;российская экономика;33;30;0.8788
российская валюта;аналитическое управление;33;40;0.8788
российская валюта;собственное средство;33;36;0.8182
российская валюта;российская власть;33;33;0.9394
российская валюта;Российская Федерация;33;33;0.9091
российская валюта;иностранная компания;33;33;0.8485
российская валюта;российский банк;33;35;0.9697
российская валюта;российский производитель;33;41;0.9394
российская валюта;правительство;33;37;0.8182
российская валюта;официальный представитель;33;44;1.0000
российская валюта;российское законодательство;33;39;0.9394
российская валюта;исполнительный директор;33;38;0.8485
российская валюта;российский бизнес;33;33;0.9091
Московская область;компания;10;37;0.9000
Московская область;российское правительство;10;42;1.0000
Московская область;российская компания;10;37;0.9000
Московская область;экономическая ситуация;10;36;0.9000
Московская область;российский бюджет;10;36;0.8000
Московская область;аналитик компании;10;31;0.9000
Московская область;экономическая политика;10;30;0.8000
Московская область;аналитическое управление;10;40;0.9000
Московская область;иностранная компания;10;33;0.8000
Московская область;дополнительное средство;10;36;0.8000
Московская область;проект постановления;10;32;0.8000
Московская область;российский производитель;10;41;1.0000
Московская область;правительство;10;37;0.8000
Московская область;официальный представитель;10;44;1.0000
Московская область;экономическое развитие;10;27;0.8000
Московская область;значительная часть;10;22;0.8000
Московская область;российское законодательство;10;39;0.9000
Московская область;российский бизнес;10;33;0.8000
полная стоимость;компания;17;37;0.8235
полная стоимость;российский рубль;17;32;0.9412
полная стоимость;российская сторона;17;33;0.9412
полная стоимость;российский газ;17;34;0.9412
полная стоимость;российская валюта;17;33;0.9412
полная стоимость;российское правительство;17;42;1.0000
полная стоимость;российская компания;17;37;0.8824
полная стоимость;экономическая ситуация;17;36;0.8235
полная стоимость;российский рынок;17;34;0.9412
полная стоимость;российский бюджет;17;36;0.9412
полная стоимость;российская экономика;17;30;0.8235
полная стоимость;экономический рост;17;28;0.8235
полная стоимость;аналитическое управление;17;40;0.8235
полная стоимость;российская власть;17;33;0.8824
полная стоимость;Российская Федерация;17;33;0.8824
полная стоимость;кадастровая стоимость;17;17;1.0000
полная стоимость;российский банк;17;35;0.9412
полная стоимость;российский производитель;17;41;0.9412
полная стоимость;правительство;17;37;0.8235
полная стоимость;официальный представитель;17;44;1.0000
полная стоимость;российское законодательство;17;39;0.8824
полная стоимость;исполнительный директор;17;38;0.8824
полная стоимость;российский бизнес;17;33;0.8824
денежное средство;компания;17;37;0.8235
денежное средство;строительство;17;29;0.8824
денежное средство;российское правительство;17;42;1.0000
денежное средство;уголовная ответственность;17;33;0.8824
денежное средство;управляющая компания;17;31;0.8235
денежное средство;экономическая ситуация;17;36;0.8235
денежное средство;российский бюджет;17;36;0.8235
денежное средство;украинское правительство;17;28;0.9412
денежное средство;аналитическое управление;17;40;1.0000
денежное средство;собственное средство;17;36;0.8824
денежное средство;правительство РФ;17;33;1.0000
денежное средство;дополнительное средство;17;36;1.0000
денежное средство;проект постановления;17;32;0.9412
денежное средство;российский производитель;17;41;0.8235
денежное средство;правительство;17;37;1.0000
денежное средство;официальный представитель;17;44;1.0000
денежное средство;социально-экономическое развитие;17;30;0.8235
денежное средство;российское законодательство;17;39;0.9412
денежное средство;исполнительная власть;17;23;0.8235
денежное средство;исполнительный директор;17;38;0.8824
правоохранительный орган;российское правительство;22;42;0.9091
правоохранительный орган;российская компания;22;37;0.8182
правоохранительный орган;уголовная ответственность;22;33;0.8636
правоохранительный орган;российский бюджет;22;36;0.8182
правоохранительный орган;аналитическое управление;22;40;0.9545
правоохранительный орган;правительство РФ;22;33;0.8636
правоохранительный орган;дополнительное средство;22;36;0.9545
правоохранительный орган;проект постановления;22;32;0.8182
правоохранительный орган;российский производитель;22;41;0.9545
правоохранительный орган;правительство;22;37;0.9091
правоохранительный орган;официальный представитель;22;44;1.0000
правоохранительный орган;российское законодательство;22;39;0.9091
правоохранительный орган;исполнительный директор;22;38;0.8636
российское правительство;компания;42;37;0.8333
российское правительство;российский газ;42;34;0.8095
российское правительство;российская компания;42;37;0.8333
российское правительство;экономическая ситуация;42;36;0.8333
российское правительство;российский рынок;42;34;0.8095
российское правительство;российский бюджет;42;36;0.8571
российское правительство;аналитическое управление;42;40;0.9048
российское правительство;собственное средство;42;36;0.8571
российское правительство;дополнительное средство;42;36;0.8095
российское правительство;российский банк;42;35;0.8095
российское правительство;российский производитель;42;41;0.9048
российское правительство;правительство;42;37;0.8571
российское правительство;официальный представитель;42;44;1.0000
российское правительство;российское законодательство;42;39;0.9048
российское правительство;исполнительный директор;42;38;0.8571
Минэкономики;российский рубль;18;32;0.8889
Минэкономики;российская сторона;18;33;0.8889
Минэкономики;российский газ;18;34;0.8889
Минэкономики;российская валюта;18;33;0.8889
Минэкономики;российское правительство;18;42;1.0000
Минэкономики;российская компания;18;37;0.8333
Минэкономики;мировая экономика;18;21;0.8889
Минэкономики;экономическая ситуация;18;36;1.0000
Минэкономики;российский рынок;18;34;0.8889
Минэкономики;российский бюджет;18;36;0.9444
Минэкономики;российская экономика;18;30;0.9444
Минэкономики;экономический рост;18;28;1.0000
Минэкономики;рост экономики;18;23;0.8889
Минэкономики;экономическая политика;18;30;0.8889
Минэкономики;аналитическое управление;18;40;0.8889
Минэкономики;собственное средство;18;36;0.8889
Минэкономики;российская власть;18;33;0.8889
Минэкономики;правительство РФ;18;33;0.8333
Минэкономики;Российская Федерация;18;33;0.8333
Минэкономики;дополнительное средство;18;36;0.8333
Минэкономики;российский банк;18;35;0.8889
Минэкономики;российский производитель;18;41;1.0000
Минэкономики;правительство;18;37;0.9444
Минэкономики;официальный представитель;18;44;1.0000
Минэкономики;экономическое развитие;18;27;0.8889
Минэкономики;социально-экономическое развитие;18;30;0.8333
Минэкономики;экономическая санкция;18;24;0.8889
Минэкономики;российское законодательство;18;39;0.9444
Минэкономики;исполнительный директор;18;38;0.8889
Минэкономики;российский бизнес;18;33;0.8889
национальная валюта;российское правительство;28;42;0.9286
национальная валюта;российская компания;28;37;0.8214
национальная валюта;уголовная ответственность;28;33;0.8571
национальная валюта;российский бюджет;28;36;0.8214
национальная валюта;аналитическое управление;28;40;0.8929
национальная валюта;собственное средство;28;36;0.8571
национальная валюта;правительство РФ;28;33;0.8571
национальная валюта;национальная экономика;28;30;0.9286
национальная валюта;иностранная компания;28;33;0.8214
национальная валюта;дополнительное средство;28;36;0.8929
национальная валюта;российский производитель;28;41;0.8929
национальная валюта;правительство;28;37;0.8929
национальная валюта;официальный представитель;28;44;1.0000
национальная валюта;российское законодательство;28;39;0.9286
национальная валюта;исполнительный директор;28;38;0.8214
внешний рынок;компания;6;37;1.0000
внешний рынок;российское правительство;6;42;0.8333
внешний рынок;российская компания;6;37;0.8333
внешний рынок;особая экономическая зона;6;21;0.8333
внешний рынок;уголовная ответственность;6;33;1.0000
внешний рынок;экономическая ситуация;6;36;1.0000
внешний рынок;интеллектуальная собственность;6;25;0.8333
внешний рынок;экономический рост;6;28;0.8333
внешний рынок;директор департамента;6;26;0.8333
внешний рынок;генеральный директор;6;32;0.8333
внешний рынок;экономическая политика;6;30;1.0000
внешний рынок;аналитическое управление;6;40;1.0000
внешний рынок;собственное средство;6;36;0.8333
внешний рынок;социальная норма;6;19;0.8333
внешний рынок;национальная экономика;6;30;1.0000
внешний рынок;иностранная компания;6;33;1.0000
внешний рынок;дополнительное средство;6;36;0.8333
внешний рынок;проект постановления;6;32;0.8333
внешний рынок;российский производитель;6;41;1.0000
внешний рынок;федеральный закон;6;25;0.8333
внешний рынок;официальный представитель;6;44;1.0000
внешний рынок;экономическое развитие;6;27;0.8333
внешний рынок;совет директоров;6;32;0.8333
внешний рынок;социально-экономическое развитие;6;30;0.8333
внешний рынок;экономическая санкция;6;24;0.8333
внешний рынок;российское законодательство;6;39;0.8333
внешний рынок;исполнительная власть;6;23;0.8333
внешний рынок;исполнительный директор;6;38;1.0000
внешний рынок;страховая компания;6;28;0.8333
российская компания;компания;37;37;0.9459
российская компания;российская сторона;37;33;0.8108
российская компания;российский газ;37;34;0.8378
российская компания;российская валюта;37;33;0.8378
российская компания;российское правительство;37;42;0.9459
российская компания;российский рынок;37;34;0.8378
российская компания;российский бюджет;37;36;0.8649
российская компания;аналитическое управление;37;40;0.9189
российская компания;собственное средство;37;36;0.8108
российская компания;российская власть;37;33;0.8108
российская компания;Российская Федерация;37;33;0.8378
российская компания;иностранная компания;37;33;0.8378
российская компания;российский банк;37;35;0.8378
российская компания;российский производитель;37;41;0.9189
российская компания;правительство;37;37;0.8108
российская компания;официальный представитель;37;44;1.0000
российская компания;российское законодательство;37;39;0.9189
российская компания;исполнительный директор;37;38;0.8378
российская компания;российский бизнес;37;33;0.8378
темп роста;строительство;8;29;0.8750
темп роста;российское правительство;8;42;1.0000
темп роста;национальная валюта;8;28;0.8750
темп роста;аналитическое управление;8;40;1.0000
темп роста;собственное средство;8;36;0.8750
